threshold,face_index,distance,is_same_person,will_mosaic
0.45,0,0.5668486102027144,False,True
0.45,1,0.5045480777694606,False,True
0.45,2,0.5290492539442586,False,True
0.45,3,0.5941754732392432,False,True
0.45,4,0.90355867243887,False,True
0.45,5,0.8662778668828439,False,True
0.45,6,0.8348188714809891,False,True
0.45,7,0.25758267191391937,True,False
0.45,8,0.833898401961662,False,True
0.45,9,1.0046268905981621,False,True
0.47000000000000003,0,0.5668486102027144,False,True
0.47000000000000003,1,0.5045480777694606,False,True
0.47000000000000003,2,0.5290492539442586,False,True
0.47000000000000003,3,0.5941754732392432,False,True
0.47000000000000003,4,0.90355867243887,False,True
0.47000000000000003,5,0.8662778668828439,False,True
0.47000000000000003,6,0.8348188714809891,False,True
0.47000000000000003,7,0.25758267191391937,True,False
0.47000000000000003,8,0.833898401961662,False,True
0.47000000000000003,9,1.0046268905981621,False,True
0.49000000000000005,0,0.5668486102027144,False,True
0.49000000000000005,1,0.5045480777694606,False,True
0.49000000000000005,2,0.5290492539442586,False,True
0.49000000000000005,3,0.5941754732392432,False,True
0.49000000000000005,4,0.90355867243887,False,True
0.49000000000000005,5,0.8662778668828439,False,True
0.49000000000000005,6,0.8348188714809891,False,True
0.49000000000000005,7,0.25758267191391937,True,False
0.49000000000000005,8,0.833898401961662,False,True
0.49000000000000005,9,1.0046268905981621,False,True
0.51,0,0.5668486102027144,False,True
0.51,1,0.5045480777694606,True,False
0.51,2,0.5290492539442586,False,True
0.51,3,0.5941754732392432,False,True
0.51,4,0.90355867243887,False,True
0.51,5,0.8662778668828439,False,True
0.51,6,0.8348188714809891,False,True
0.51,7,0.25758267191391937,True,False
0.51,8,0.833898401961662,False,True
0.51,9,1.0046268905981621,False,True
0.53,0,0.5668486102027144,False,True
0.53,1,0.5045480777694606,True,False
0.53,2,0.5290492539442586,True,False
0.53,3,0.5941754732392432,False,True
0.53,4,0.90355867243887,False,True
0.53,5,0.8662778668828439,False,True
0.53,6,0.8348188714809891,False,True
0.53,7,0.25758267191391937,True,False
0.53,8,0.833898401961662,False,True
0.53,9,1.0046268905981621,False,True
0.55,0,0.5668486102027144,False,True
0.55,1,0.5045480777694606,True,False
0.55,2,0.5290492539442586,True,False
0.55,3,0.5941754732392432,False,True
0.55,4,0.90355867243887,False,True
0.55,5,0.8662778668828439,False,True
0.55,6,0.8348188714809891,False,True
0.55,7,0.25758267191391937,True,False
0.55,8,0.833898401961662,False,True
0.55,9,1.0046268905981621,False,True
0.5700000000000001,0,0.5668486102027144,True,False
0.5700000000000001,1,0.5045480777694606,True,False
0.5700000000000001,2,0.5290492539442586,True,False
0.5700000000000001,3,0.5941754732392432,False,True
0.5700000000000001,4,0.90355867243887,False,True
0.5700000000000001,5,0.8662778668828439,False,True
0.5700000000000001,6,0.8348188714809891,False,True
0.5700000000000001,7,0.25758267191391937,True,False
0.5700000000000001,8,0.833898401961662,False,True
0.5700000000000001,9,1.0046268905981621,False,True
